Date,Open,High,Low,Close,Adj Close,Volume
2021-09-14,"15,168.45","15,181.19","15,008.30","15,037.76","15,037.76","4,571,950,000"
2021-09-13,"15,211.43","15,215.44","15,030.85","15,105.58","15,105.58","4,701,190,000"
2021-09-10,"15,332.92","15,349.47","15,111.31","15,115.49","15,115.49","4,567,980,000"
2021-09-09,"15,296.06","15,352.38","15,245.17","15,248.25","15,248.25","3,997,250,000"
2021-09-08,"15,360.35","15,360.35","15,206.61","15,286.64","15,286.64","4,113,530,000"
2021-09-07,"15,375.98","15,403.44","15,343.28","15,374.33","15,374.33","3,967,040,000"
2021-09-03,"15,313.41","15,375.56","15,283.67","15,363.52","15,363.52","3,692,170,000"
2021-09-02,"15,358.47","15,380.07","15,285.35","15,331.18","15,331.18","4,018,120,000"
2021-09-01,"15,308.98","15,379.50","15,302.11","15,309.38","15,309.38","4,248,030,000"
2021-08-31,"15,262.88","15,278.96","15,202.67","15,259.24","15,259.24","4,170,170,000"
2021-08-30,"15,165.94","15,288.08","15,165.12","15,265.89","15,265.89","4,034,110,000"
2021-08-27,"14,969.77","15,144.48","14,966.52","15,129.50","15,129.50","4,006,310,000"
2021-08-26,"15,025.17","15,059.63","14,939.56","14,945.81","14,945.81","3,610,970,000"
2021-08-25,"15,039.03","15,059.43","15,011.58","15,041.86","15,041.86","3,629,990,000"
2021-08-24,"14,978.14","15,034.89","14,965.54","15,019.80","15,019.80","3,792,870,000"
2021-08-23,"14,776.98","14,963.47","14,776.98","14,942.65","14,942.65","3,893,990,000"
2021-08-20,"14,571.53","14,722.16","14,571.53","14,714.66","14,714.66","3,864,780,000"
2021-08-19,"14,423.16","14,610.76","14,423.16","14,541.79","14,541.79","4,172,870,000"
2021-08-18,"14,636.24","14,697.25","14,516.30","14,525.91","14,525.91","3,814,120,000"
2021-08-17,"14,670.56","14,716.95","14,550.88","14,656.18","14,656.18","4,151,190,000"
2021-08-16,"14,771.53","14,794.68","14,610.02","14,793.76","14,793.76","3,953,840,000"
2021-08-13,"14,825.07","14,850.61","14,797.22","14,822.90","14,822.90","4,038,130,000"
2021-08-12,"14,751.36","14,824.31","14,698.94","14,816.26","14,816.26","4,020,260,000"
2021-08-11,"14,834.38","14,842.50","14,692.41","14,765.14","14,765.14","3,980,530,000"
2021-08-10,"14,887.75","14,894.61","14,754.48","14,788.09","14,788.09","3,978,790,000"
2021-08-09,"14,855.76","14,883.81","14,802.69","14,860.18","14,860.18","4,095,760,000"
2021-08-06,"14,864.22","14,890.18","14,788.59","14,835.76","14,835.76","4,159,050,000"
2021-08-05,"14,794.08","14,896.47","14,776.03","14,895.12","14,895.12","4,087,320,000"
2021-08-04,"14,747.21","14,812.37","14,734.12","14,780.53","14,780.53","4,319,400,000"
2021-08-03,"14,713.99","14,762.60","14,584.09","14,761.29","14,761.29","4,117,520,000"
2021-08-02,"14,758.60","14,770.41","14,665.67","14,681.07","14,681.07","3,738,200,000"
2021-07-30,"14,615.85","14,728.78","14,615.85","14,672.68","14,672.68","3,628,750,000"
2021-07-29,"14,771.17","14,833.74","14,761.38","14,778.26","14,778.26","3,904,590,000"
2021-07-28,"14,715.66","14,798.88","14,645.63","14,762.58","14,762.58","4,235,390,000"
2021-07-27,"14,807.95","14,811.08","14,503.76","14,660.58","14,660.58","4,300,000,000"
2021-07-26,"14,821.03","14,863.65","14,790.49","14,840.71","14,840.71","4,409,960,000"
2021-07-23,"14,753.06","14,846.06","14,698.77","14,836.99","14,836.99","3,959,410,000"
2021-07-22,"14,652.72","14,694.19","14,617.87","14,684.60","14,684.60","3,574,560,000"
2021-07-21,"14,508.75","14,633.14","14,498.65","14,631.95","14,631.95","4,075,150,000"
2021-07-20,"14,330.46","14,555.75","14,271.23","14,498.88","14,498.88","4,618,980,000"
2021-07-19,"14,235.98","14,313.60","14,178.66","14,274.98","14,274.98","4,507,040,000"
2021-07-16,"14,597.51","14,623.02","14,413.32","14,427.24","14,427.24","4,048,940,000"
2021-07-15,"14,635.78","14,650.37","14,451.80","14,543.13","14,543.13","4,493,540,000"
2021-07-14,"14,780.90","14,790.55","14,632.95","14,644.95","14,644.95","4,461,730,000"
2021-07-13,"14,715.13","14,803.68","14,660.19","14,677.65","14,677.65","4,553,380,000"
2021-07-12,"14,743.86","14,761.08","14,672.63","14,733.24","14,733.24","3,864,500,000"
2021-07-09,"14,578.43","14,710.20","14,552.26","14,701.92","14,701.92","3,809,040,000"
2021-07-08,"14,409.20","14,610.06","14,371.59","14,559.78","14,559.78","4,550,600,000"
2021-07-07,"14,753.41","14,755.33","14,580.79","14,665.06","14,665.06","4,582,030,000"
2021-07-06,"14,661.55","14,687.00","14,529.80","14,663.64","14,663.64","4,464,780,000"
2021-07-02,"14,582.98","14,649.11","14,555.34","14,639.33","14,639.33","3,731,730,000"
2021-07-01,"14,493.69","14,533.55","14,439.40","14,522.38","14,522.38","4,371,620,000"
2021-06-30,"14,509.85","14,526.81","14,478.06","14,503.95","14,503.95","5,264,790,000"
2021-06-29,"14,509.19","14,535.97","14,471.38","14,528.33","14,528.33","4,842,860,000"
2021-06-28,"14,417.81","14,505.19","14,417.20","14,500.51","14,500.51","4,235,620,000"
2021-06-25,"14,400.81","14,409.08","14,337.65","14,360.39","14,360.39","7,436,800,000"
2021-06-24,"14,357.27","14,414.46","14,333.70","14,369.71","14,369.71","4,297,280,000"
2021-06-23,"14,263.38","14,317.66","14,246.30","14,271.73","14,271.73","4,394,600,000"
2021-06-22,"14,138.29","14,269.77","14,121.00","14,253.27","14,253.27","4,405,260,000"
2021-06-21,"14,047.42","14,150.78","13,960.04","14,141.48","14,141.48","4,523,120,000"
2021-06-18,"14,096.93","14,129.22","14,009.04","14,030.38","14,030.38","6,105,960,000"
2021-06-17,"13,999.13","14,196.21","13,998.93","14,161.35","14,161.35","4,526,780,000"
2021-06-16,"14,085.55","14,129.69","13,903.73","14,039.68","14,039.68","4,632,480,000"
2021-06-15,"14,166.64","14,171.02","14,052.16","14,072.86","14,072.86","4,517,770,000"
2021-06-14,"14,083.47","14,175.45","14,056.67","14,174.14","14,174.14","4,394,380,000"
2021-06-11,"14,030.85","14,069.42","14,006.59","14,069.42","14,069.42","4,140,190,000"
2021-06-10,"13,933.88","14,031.19","13,904.40","14,020.33","14,020.33","4,889,500,000"
2021-06-09,"13,980.23","14,003.50","13,906.45","13,911.75","13,911.75","5,607,720,000"
2021-06-08,"13,946.32","13,981.72","13,831.98","13,924.91","13,924.91","5,894,140,000"
2021-06-07,"13,802.82","13,889.11","13,784.89","13,881.72","13,881.72","4,602,940,000"
2021-06-04,"13,697.25","13,826.82","13,692.01","13,814.49","13,814.49","4,341,800,000"
2021-06-03,"13,655.75","13,684.13","13,548.93","13,614.51","13,614.51","5,367,460,000"
2021-06-02,"13,743.24","13,775.89","13,689.74","13,756.33","13,756.33","5,059,810,000"
2021-06-01,"13,829.06","13,836.17","13,678.77","13,736.48","13,736.48","4,155,670,000"
2021-05-28,"13,792.05","13,820.87","13,747.61","13,748.74","13,748.74","4,435,220,000"
2021-05-27,"13,742.59","13,776.52","13,701.63","13,736.28","13,736.28","5,057,550,000"
2021-05-26,"13,693.94","13,750.16","13,679.59","13,738.00","13,738.00","4,231,140,000"
2021-05-25,"13,721.54","13,751.14","13,631.80","13,657.17","13,657.17","4,084,480,000"
2021-05-24,"13,557.21","13,708.85","13,551.01","13,661.17","13,661.17","3,490,650,000"
2021-05-21,"13,616.19","13,616.58","13,463.26","13,470.99","13,470.99","3,704,590,000"
2021-05-20,"13,356.63","13,563.52","13,355.71","13,535.74","13,535.74","3,972,730,000"
2021-05-19,"13,078.19","13,304.61","13,072.23","13,299.74","13,299.74","4,314,980,000"
2021-05-18,"13,416.90","13,485.34","13,299.93","13,303.64","13,303.64","4,283,680,000"
2021-05-17,"13,368.80","13,399.17","13,265.40","13,379.05","13,379.05","3,980,630,000"
2021-05-14,"13,255.65","13,460.88","13,242.97","13,429.98","13,429.98","4,008,110,000"
2021-05-13,"13,150.94","13,247.87","13,007.24","13,124.99","13,124.99","4,681,530,000"
2021-05-12,"13,215.49","13,288.61","13,002.54","13,031.68","13,031.68","4,730,740,000"
2021-05-11,"13,115.85","13,423.31","13,107.67","13,389.43","13,389.43","4,719,720,000"
2021-05-10,"13,687.59","13,687.93","13,401.74","13,401.86","13,401.86","4,795,690,000"
2021-05-07,"13,723.09","13,828.62","13,690.75","13,752.24","13,752.24","4,376,800,000"
2021-05-06,"13,557.83","13,635.73","13,439.39","13,632.84","13,632.84","5,000,710,000"
2021-05-05,"13,731.13","13,753.05","13,553.93","13,582.42","13,582.42","4,517,100,000"
2021-05-04,"13,774.51","13,795.57","13,485.59","13,633.50","13,633.50","5,852,850,000"
2021-05-03,"14,031.77","14,042.12","13,881.51","13,895.12","13,895.12","4,718,850,000"
2021-04-30,"13,970.73","14,084.76","13,941.63","13,962.68","13,962.68","4,762,770,000"
2021-04-29,"14,204.51","14,211.57","13,952.80","14,082.55","14,082.55","4,854,340,000"
2021-04-28,"14,082.78","14,133.65","14,034.70","14,051.03","14,051.03","4,532,050,000"
2021-04-27,"14,170.91","14,171.24","14,064.28","14,090.22","14,090.22","4,665,430,000"
2021-04-26,"14,052.38","14,154.03","14,019.50","14,138.78","14,138.78","4,479,480,000"
2021-04-23,"13,861.37","14,062.74","13,856.83","14,016.81","14,016.81","4,332,500,000"
2021-04-22,"13,952.57","14,015.87","13,771.04","13,818.41","13,818.41","4,397,030,000"
2021-04-21,"13,745.77","13,951.35","13,706.86","13,950.22","13,950.22","3,967,090,000"
2021-04-20,"13,894.46","13,927.67","13,698.67","13,786.27","13,786.27","4,229,410,000"
2021-04-19,"13,984.58","14,041.79","13,842.57","13,914.77","13,914.77","4,349,340,000"
2021-04-16,"14,059.11","14,062.50","13,977.05","14,052.34","14,052.34","4,414,640,000"
2021-04-15,"13,983.23","14,049.13","13,970.42","14,038.76","14,038.76","4,382,620,000"
2021-04-14,"14,004.08","14,033.63","13,839.04","13,857.84","13,857.84","4,102,380,000"
2021-04-13,"13,902.45","14,011.51","13,902.45","13,996.10","13,996.10","4,200,290,000"
2021-04-12,"13,854.44","13,877.00","13,783.95","13,850.00","13,850.00","4,230,160,000"
2021-04-09,"13,787.02","13,905.41","13,748.35","13,900.19","13,900.19","3,906,460,000"
2021-04-08,"13,796.89","13,830.14","13,758.71","13,829.31","13,829.31","4,133,640,000"
2021-04-07,"13,675.30","13,733.03","13,653.59","13,688.84","13,688.84","4,078,990,000"
2021-04-06,"13,681.67","13,776.71","13,674.28","13,698.38","13,698.38","4,038,510,000"
2021-04-05,"13,594.90","13,720.58","13,582.76","13,705.59","13,705.59","4,439,970,000"
2021-04-01,"13,414.32","13,487.08","13,404.18","13,480.11","13,480.11","4,553,470,000"
2021-03-31,"13,122.57","13,325.54","13,118.38","13,246.87","13,246.87","4,980,670,000"
2021-03-30,"13,008.80","13,075.75","12,922.57","13,045.39","13,045.39","4,685,320,000"
2021-03-29,"13,103.97","13,143.41","12,968.16","13,059.65","13,059.65","4,934,000,000"
2021-03-26,"12,996.03","13,149.55","12,878.72","13,138.73","13,138.73","5,195,330,000"
2021-03-25,"12,844.58","13,021.86","12,786.81","12,977.68","12,977.68","5,608,640,000"
2021-03-24,"13,289.24","13,292.92","12,961.35","12,961.89","12,961.89","6,184,470,000"
2021-03-23,"13,381.43","13,405.15","13,202.43","13,227.70","13,227.70","5,607,860,000"
2021-03-22,"13,278.78","13,455.64","13,278.78","13,377.54","13,377.54","5,302,770,000"
2021-03-19,"13,119.90","13,252.37","13,039.45","13,215.24","13,215.24","7,591,530,000"
2021-03-18,"13,349.20","13,384.46","13,101.92","13,116.17","13,116.17","5,699,900,000"
2021-03-17,"13,336.91","13,595.00","13,272.69","13,525.20","13,525.20","5,465,500,000"
2021-03-16,"13,523.17","13,620.71","13,397.08","13,471.57","13,471.57","5,463,770,000"
2021-03-15,"13,323.47","13,460.35","13,272.50","13,459.71","13,459.71","5,933,440,000"
2021-03-12,"13,222.81","13,324.69","13,158.72","13,319.86","13,319.86","5,472,340,000"
2021-03-11,"13,273.31","13,433.62","13,246.33","13,398.67","13,398.67","5,956,260,000"
2021-03-10,"13,234.73","13,277.11","13,035.44","13,068.83","13,068.83","5,991,730,000"
2021-03-09,"12,923.07","13,151.54","12,882.49","13,073.82","13,073.82","6,294,910,000"
2021-03-08,"12,904.26","13,001.00","12,599.23","12,609.16","12,609.16","5,971,260,000"
2021-03-05,"12,860.04","12,941.21","12,397.05","12,920.15","12,920.15","7,696,900,000"
2021-03-04,"12,953.99","13,068.71","12,553.96","12,723.47","12,723.47","7,799,710,000"
2021-03-03,"13,336.25","13,372.52","12,995.07","12,997.75","12,997.75","5,493,960,000"
2021-03-02,"13,599.45","13,601.33","13,352.00","13,358.79","13,358.79","4,920,320,000"
2021-03-01,"13,406.16","13,596.59","13,362.66","13,588.83","13,588.83","5,047,710,000"
2021-02-26,"13,232.90","13,368.06","13,024.53","13,192.35","13,192.35","5,883,880,000"
2021-02-25,"13,512.64","13,602.86","13,066.38","13,119.43","13,119.43","6,335,240,000"
2021-02-24,"13,400.25","13,607.36","13,286.59","13,597.97","13,597.97","5,793,430,000"
2021-02-23,"13,262.61","13,526.09","13,003.98","13,465.20","13,465.20","7,482,840,000"
2021-02-22,"13,714.20","13,757.06","13,530.96","13,533.05","13,533.05","6,435,100,000"
2021-02-19,"13,929.20","13,985.58","13,842.60","13,874.46","13,874.46","6,686,060,000"
2021-02-18,"13,814.67","13,905.96","13,714.35","13,865.36","13,865.36","6,454,280,000"
2021-02-17,"13,911.65","13,976.43","13,804.26","13,965.49","13,965.49","7,227,140,000"
2021-02-16,"14,152.21","14,175.12","13,995.45","14,047.50","14,047.50","7,646,300,000"
2021-02-12,"13,979.21","14,102.04","13,937.71","14,095.47","14,095.47","7,352,960,000"
2021-02-11,"14,045.21","14,058.91","13,916.85","14,025.77","14,025.77","10,000,200,000"
2021-02-10,"14,093.35","14,109.12","13,845.47","13,972.53","13,972.53","10,165,550,000"
2021-02-09,"13,966.82","14,044.95","13,966.55","14,007.70","14,007.70","8,658,980,000"
2021-02-08,"13,937.06","13,987.74","13,894.15","13,987.64","13,987.64","8,439,940,000"
2021-02-05,"13,824.88","13,878.16","13,761.66","13,856.30","13,856.30","6,697,720,000"
2021-02-04,"13,674.06","13,778.42","13,631.62","13,777.74","13,777.74","7,218,680,000"
2021-02-03,"13,718.31","13,723.83","13,585.34","13,610.54","13,610.54","7,465,240,000"
2021-02-02,"13,543.10","13,652.70","13,535.86","13,612.78","13,612.78","7,240,220,000"
2021-02-01,"13,226.18","13,431.46","13,132.47","13,403.39","13,403.39","7,014,220,000"
2021-01-29,"13,284.72","13,322.00","12,985.05","13,070.69","13,070.69","7,809,670,000"
2021-01-28,"13,323.29","13,507.64","13,316.52","13,337.16","13,337.16","9,823,150,000"
2021-01-27,"13,486.58","13,538.42","13,192.91","13,270.60","13,270.60","11,102,160,000"
2021-01-26,"13,681.72","13,702.69","13,603.19","13,626.06","13,626.06","6,781,460,000"
2021-01-25,"13,681.21","13,728.98","13,368.68","13,635.99","13,635.99","7,139,410,000"
2021-01-22,"13,474.81","13,567.14","13,463.66","13,543.06","13,543.06","5,931,240,000"
2021-01-21,"13,521.48","13,560.35","13,454.07","13,530.91","13,530.91","7,183,390,000"
2021-01-20,"13,342.55","13,486.13","13,329.77","13,457.25","13,457.25","6,771,630,000"
2021-01-19,"13,132.73","13,206.86","13,078.70","13,197.18","13,197.18","6,229,100,000"
2021-01-15,"13,099.90","13,139.83","12,949.76","12,998.50","12,998.50","6,402,970,000"
2021-01-14,"13,174.75","13,220.16","13,098.41","13,112.64","13,112.64","6,671,090,000"
2021-01-13,"13,088.01","13,171.15","13,051.06","13,128.95","13,128.95","7,072,920,000"
2021-01-12,"13,062.06","13,105.04","12,963.92","13,072.43","13,072.43","7,181,380,000"
2021-01-11,"13,048.78","13,138.27","12,999.51","13,036.43","13,036.43","6,876,420,000"
2021-01-08,"13,160.22","13,208.09","13,036.55","13,201.98","13,201.98","7,223,660,000"
2021-01-07,"12,867.34","13,090.91","12,867.34","13,067.48","13,067.48","6,777,010,000"
2021-01-06,"12,666.15","12,909.63","12,649.99","12,740.79","12,740.79","7,648,340,000"
2021-01-05,"12,665.65","12,828.27","12,665.65","12,818.96","12,818.96","6,904,420,000"
2021-01-04,"12,958.52","12,958.72","12,543.24","12,698.45","12,698.45","6,546,740,000"
2020-12-31,"12,877.09","12,902.07","12,821.23","12,888.28","12,888.28","4,771,390,000"
2020-12-30,"12,906.51","12,924.93","12,857.76","12,870.00","12,870.00","5,292,210,000"
2020-12-29,"12,965.39","12,973.33","12,821.96","12,850.22","12,850.22","4,680,780,000"
2020-12-28,"12,914.64","12,930.89","12,827.45","12,899.42","12,899.42","5,076,340,000"
2020-12-24,"12,791.54","12,833.55","12,767.64","12,804.73","12,804.73","3,305,950,000"
2020-12-23,"12,834.94","12,841.92","12,758.67","12,771.11","12,771.11","7,028,650,000"
2020-12-22,"12,785.22","12,840.57","12,695.31","12,807.92","12,807.92","5,700,760,000"
2020-12-21,"12,596.14","12,751.27","12,525.22","12,742.52","12,742.52","5,156,470,000"
2020-12-18,"12,804.93","12,809.60","12,654.60","12,755.64","12,755.64","7,088,670,000"
2020-12-17,"12,730.78","12,765.25","12,696.35","12,764.75","12,764.75","4,994,090,000"
2020-12-16,"12,611.04","12,687.32","12,566.38","12,658.19","12,658.19","4,561,600,000"
2020-12-15,"12,543.26","12,596.13","12,465.42","12,595.06","12,595.06","4,377,950,000"
2020-12-14,"12,447.44","12,543.00","12,432.71","12,440.04","12,440.04","4,458,140,000"
2020-12-11,"12,336.79","12,383.50","12,246.77","12,377.87","12,377.87","4,268,140,000"
2020-12-10,"12,247.55","12,431.56","12,214.74","12,405.81","12,405.81","4,470,060,000"
2020-12-09,"12,591.69","12,607.14","12,290.78","12,338.95","12,338.95","5,131,720,000"
2020-12-08,"12,503.17","12,594.54","12,453.21","12,582.77","12,582.77","4,758,170,000"
2020-12-07,"12,461.00","12,536.23","12,460.55","12,519.95","12,519.95","4,741,690,000"
2020-12-04,"12,399.32","12,464.23","12,376.44","12,464.23","12,464.23","5,044,210,000"
2020-12-03,"12,369.26","12,439.02","12,356.99","12,377.18","12,377.18","5,182,100,000"
2020-12-02,"12,285.75","12,360.06","12,217.35","12,349.37","12,349.37","5,150,820,000"
2020-12-01,"12,313.36","12,405.79","12,263.93","12,355.11","12,355.11","6,467,180,000"
2020-11-30,"12,224.25","12,244.65","12,027.16","12,198.74","12,198.74","7,693,430,000"
2020-11-27,"12,159.18","12,236.23","12,154.57","12,205.85","12,205.85","3,401,890,000"
2020-11-25,"12,053.89","12,114.77","12,020.95","12,094.40","12,094.40","4,425,030,000"
2020-11-24,"11,939.33","12,049.88","11,863.45","12,036.79","12,036.79","6,277,790,000"
2020-11-23,"11,916.76","11,949.33","11,796.53","11,880.63","11,880.63","5,360,830,000"
2020-11-20,"11,892.70","11,935.47","11,852.51","11,854.97","11,854.97","5,319,340,000"
2020-11-19,"11,779.04","11,912.63","11,760.98","11,904.71","11,904.71","5,322,580,000"
2020-11-18,"11,896.06","11,942.49","11,799.96","11,801.60","11,801.60","4,699,160,000"
2020-11-17,"11,913.35","11,950.18","11,852.41","11,899.34","11,899.34","4,122,770,000"
2020-11-16,"11,847.11","11,937.72","11,814.89","11,924.13","11,924.13","4,138,920,000"
2020-11-13,"11,794.94","11,849.79","11,715.52","11,829.29","11,829.29","3,640,680,000"
2020-11-12,"11,802.50","11,847.84","11,666.37","11,709.59","11,709.59","3,862,690,000"
2020-11-11,"11,656.65","11,793.57","11,638.90","11,786.43","11,786.43","3,823,270,000"
2020-11-10,"11,622.44","11,665.87","11,424.61","11,553.86","11,553.86","4,712,950,000"
2020-11-09,"12,046.66","12,108.07","11,703.49","11,713.78","11,713.78","5,823,620,000"
2020-11-06,"11,869.90","11,920.54","11,737.13","11,895.23","11,895.23","4,156,030,000"
2020-11-05,"11,816.33","11,924.28","11,784.15","11,890.93","11,890.93","3,823,380,000"
2020-11-04,"11,443.77","11,663.31","11,394.21","11,590.78","11,590.78","3,606,820,000"
2020-11-03,"11,038.66","11,213.92","11,004.84","11,160.57","11,160.57","3,190,710,000"
2020-11-02,"11,010.45","11,071.08","10,830.95","10,957.61","10,957.61","3,196,720,000"
2020-10-30,"11,103.47","11,129.81","10,822.57","10,911.59","10,911.59","3,662,840,000"
2020-10-29,"11,064.47","11,287.63","11,030.19","11,185.59","11,185.59","3,222,460,000"
2020-10-28,"11,230.90","11,249.95","10,999.07","11,004.87","11,004.87","3,912,580,000"
2020-10-27,"11,409.34","11,465.06","11,361.86","11,431.35","11,431.35","3,079,530,000"
2020-10-26,"11,440.64","11,545.63","11,221.06","11,358.94","11,358.94","3,186,950,000"
2020-10-23,"11,536.01","11,548.85","11,434.86","11,548.28","11,548.28","3,134,240,000"
2020-10-22,"11,526.97","11,548.77","11,369.29","11,506.01","11,506.01","3,414,590,000"
2020-10-21,"11,530.39","11,613.79","11,476.08","11,484.69","11,484.69","3,445,520,000"
2020-10-20,"11,531.83","11,632.89","11,471.23","11,516.49","11,516.49","3,483,200,000"
2020-10-19,"11,732.34","11,778.11","11,454.57","11,478.88","11,478.88","3,455,430,000"
2020-10-16,"11,761.83","11,827.42","11,648.53","11,671.56","11,671.56","3,156,270,000"
2020-10-15,"11,559.88","11,740.68","11,559.10","11,713.87","11,713.87","3,304,490,000"
2020-10-14,"11,889.07","11,939.92","11,714.35","11,768.73","11,768.73","3,393,010,000"
2020-10-13,"11,901.76","11,946.98","11,821.83","11,863.90","11,863.90","3,607,730,000"
2020-10-12,"11,732.33","11,965.54","11,704.13","11,876.26","11,876.26","3,862,990,000"
2020-10-09,"11,487.60","11,581.23","11,476.66","11,579.94","11,579.94","3,475,620,000"
2020-10-08,"11,443.35","11,448.23","11,384.33","11,420.98","11,420.98","3,486,530,000"
2020-10-07,"11,271.68","11,380.56","11,258.35","11,364.60","11,364.60","3,891,460,000"
2020-10-06,"11,314.53","11,392.41","11,124.45","11,154.60","11,154.60","4,360,550,000"
2020-10-05,"11,169.11","11,335.21","11,162.52","11,332.49","11,332.49","3,597,940,000"
2020-10-02,"11,082.53","11,244.87","11,033.69","11,075.02","11,075.02","3,715,090,000"
2020-10-01,"11,291.99","11,344.13","11,240.53","11,326.51","11,326.51","3,978,100,000"
2020-09-30,"11,092.90","11,277.96","11,092.90","11,167.51","11,167.51","4,228,200,000"
2020-09-29,"11,109.00","11,153.23","11,065.63","11,085.25","11,085.25","3,363,870,000"
2020-09-28,"11,084.38","11,120.79","11,019.14","11,117.53","11,117.53","3,562,900,000"
2020-09-25,"10,680.46","10,939.55","10,639.98","10,913.56","10,913.56","3,767,230,000"
2020-09-24,"10,551.02","10,799.55","10,520.22","10,672.27","10,672.27","4,080,730,000"
2020-09-23,"10,950.82","10,962.03","10,612.91","10,632.99","10,632.99","4,074,600,000"
2020-09-22,"10,873.30","10,979.65","10,737.52","10,963.64","10,963.64","3,492,020,000"
2020-09-21,"10,610.14","10,782.74","10,519.49","10,778.80","10,778.80","3,885,200,000"
2020-09-18,"10,973.45","10,977.68","10,639.95","10,793.28","10,793.28","5,745,690,000"
2020-09-17,"10,796.05","10,974.45","10,783.81","10,910.28","10,910.28","3,726,750,000"
2020-09-16,"11,222.08","11,245.42","11,046.43","11,050.47","11,050.47","3,661,710,000"
2020-09-15,"11,193.96","11,244.46","11,127.98","11,190.32","11,190.32","3,772,820,000"
2020-09-14,"11,010.14","11,118.29","10,982.26","11,056.65","11,056.65","3,716,820,000"
2020-09-11,"11,010.07","11,033.04","10,728.03","10,853.55","10,853.55","3,609,190,000"
2020-09-10,"11,235.53","11,299.53","10,875.02","10,919.59","10,919.59","3,814,100,000"
2020-09-09,"11,064.76","11,217.69","10,970.45","11,141.56","11,141.56","3,531,780,000"
2020-09-08,"10,900.70","11,131.50","10,837.20","10,847.69","10,847.69","3,872,230,000"
2020-09-04,"11,396.24","11,531.18","10,875.87","11,313.13","11,313.13","4,269,190,000"
2020-09-03,"11,861.90","11,894.40","11,361.36","11,458.10","11,458.10","4,437,500,000"
2020-09-02,"12,047.26","12,074.06","11,836.18","12,056.44","12,056.44","3,966,140,000"
2020-09-01,"11,850.96","11,945.72","11,794.78","11,939.67","11,939.67","3,480,780,000"
2020-08-31,"11,718.81","11,829.84","11,697.42","11,775.46","11,775.46","3,596,980,000"
2020-08-28,"11,689.28","11,708.77","11,634.77","11,695.63","11,695.63","2,997,810,000"
2020-08-27,"11,688.19","11,730.01","11,551.01","11,625.34","11,625.34","3,535,800,000"
2020-08-26,"11,516.62","11,672.05","11,507.46","11,665.06","11,665.06","3,441,550,000"
2020-08-25,"11,370.23","11,468.26","11,343.04","11,466.47","11,466.47","3,454,500,000"
2020-08-24,"11,449.25","11,462.05","11,297.53","11,379.72","11,379.72","3,885,880,000"
2020-08-21,"11,258.44","11,326.21","11,245.44","11,311.80","11,311.80","3,905,670,000"
2020-08-20,"11,096.40","11,283.62","11,090.03","11,264.95","11,264.95","4,170,980,000"
2020-08-19,"11,214.80","11,257.42","11,132.10","11,146.46","11,146.46","3,467,890,000"
2020-08-18,"11,170.75","11,230.62","11,103.83","11,210.84","11,210.84","3,199,470,000"
2020-08-17,"11,083.25","11,144.53","11,080.30","11,129.73","11,129.73","3,193,160,000"
2020-08-14,"11,042.24","11,058.44","10,972.06","11,019.30","11,019.30","3,491,320,000"
2020-08-13,"11,026.86","11,124.85","11,007.50","11,042.50","11,042.50","3,444,140,000"
2020-08-12,"10,878.12","11,036.72","10,877.16","11,012.24","11,012.24","3,716,840,000"
2020-08-11,"10,942.66","10,989.42","10,762.71","10,782.82","10,782.82","4,303,980,000"
2020-08-10,"11,033.73","11,040.24","10,849.46","10,968.36","10,968.36","4,018,530,000"
2020-08-07,"11,072.53","11,126.04","10,920.37","11,010.98","11,010.98","4,230,720,000"
2020-08-06,"10,989.98","11,121.19","10,963.41","11,108.07","11,108.07","4,086,290,000"
2020-08-05,"10,967.87","11,002.11","10,943.72","10,998.40","10,998.40","4,119,550,000"
2020-08-04,"10,897.89","10,941.91","10,852.90","10,941.17","10,941.17","3,973,570,000"
2020-08-03,"10,848.64","10,927.56","10,831.15","10,902.80","10,902.80","4,173,600,000"
2020-07-31,"10,741.47","10,747.80","10,557.70","10,745.27","10,745.27","4,418,390,000"
2020-07-30,"10,450.12","10,609.59","10,412.09","10,587.81","10,587.81","4,135,200,000"
2020-07-29,"10,474.70","10,567.91","10,464.00","10,542.94","10,542.94","3,970,900,000"
2020-07-28,"10,509.20","10,523.64","10,397.87","10,402.09","10,402.09","3,869,230,000"
2020-07-27,"10,421.70","10,546.44","10,399.86","10,536.27","10,536.27","4,209,900,000"
2020-07-24,"10,294.41","10,418.75","10,217.31","10,363.18","10,363.18","4,205,330,000"
2020-07-23,"10,689.50","10,728.12","10,407.87","10,461.42","10,461.42","4,469,470,000"
2020-07-22,"10,687.58","10,745.32","10,627.45","10,706.13","10,706.13","4,074,020,000"
2020-07-21,"10,837.88","10,839.93","10,650.46","10,680.36","10,680.36","5,311,750,000"
2020-07-20,"10,526.02","10,783.80","10,488.04","10,767.09","10,767.09","4,274,340,000"
2020-07-17,"10,500.52","10,532.62","10,421.21","10,503.19","10,503.19","4,334,280,000"
2020-07-16,"10,443.87","10,499.79","10,364.39","10,473.83","10,473.83","4,237,290,000"
2020-07-15,"10,576.72","10,604.67","10,420.54","10,550.49","10,550.49","4,610,540,000"
2020-07-14,"10,310.25","10,497.83","10,182.46","10,488.58","10,488.58","4,419,480,000"
2020-07-13,"10,729.92","10,824.78","10,368.04","10,390.84","10,390.84","4,822,050,000"
